default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,verified,average_tweets_per_day,account_age_days,account_type
False,False,3489,2399,1244,True,False,2.431,2895,human
False,False,101,93754,85437,False,False,2.141,3443,human
False,False,2886,4762,886,True,True,1.133,3659,human
True,False,1137,23,146,True,False,0.541,2997,bot
True,False,1074,1,28,False,False,0.912,1743,bot
False,False,75038,1766,789,True,False,44.27,1971,human
False,False,6609,167,384,True,False,4.975,3444,human
False,False,16189,128749,59572,True,True,5.216,4104,bot
True,False,1995,22,67,True,False,0.722,4015,bot
False,False,33970,449322,5041,True,True,10.174,4193,human
False,False,466,752474,428,False,True,1.824,3122,human
True,False,1177,719135,1063,False,True,5.397,4025,human
True,False,80,5103,37,False,False,0.244,3582,human
False,False,5313,92,33,True,False,1.234,4143,human
True,False,97,1,0,False,False,0.003,3630,bot
False,False,4901,1339449,74,True,True,1.286,3145,human
True,False,15848,40,319,False,False,4.006,931,human
False,False,4872,15721,93,False,False,3.975,4047,human
False,False,1,1120276,31,False,True,0.092,3015,human
False,False,12292,495,459,True,False,1.453,2830,human
False,False,2298,293,546,False,False,0.992,3807,bot
False,False,3126,2498,2494,True,True,3.944,4172,human
False,False,121078,2549,4978,True,False,35.941,4397,human
False,False,35712,72802,773,True,True,0.745,4110,human
False,False,1364,2000891,0,True,True,0.251,4135,human
False,False,854,240,197,True,False,1.103,4095,human
False,False,18840,350,1775,True,False,2.512,4175,human
True,False,16346,75,390,False,False,4.717,1805,human
False,False,13,449,0,False,False,0.095,3139,human
False,False,26801,110387,47896,False,False,51.37,4174,bot
False,False,204,1538280,580,True,True,6.392,3976,human
True,False,56,10,64,False,False,0.128,955,bot
False,False,1,11,10,False,False,0.441,714,human
False,False,8596,1432452,1031,True,True,9.683,4072,human
True,False,133,0,0,False,False,0.233,1118,human
False,False,2278,1076,873,True,True,1.88,3433,human
False,False,1901,74,866,True,False,0.593,4172,bot
False,False,1466,456,443,True,False,0.967,4178,human
False,False,57637,574,1210,True,False,11.008,4102,human
True,False,72554,1926,793,True,False,21.191,2083,human
False,False,482,298889,226,False,True,0.776,3775,human
False,False,1954,3030,722,False,False,33.486,4036,human
False,False,571,3430108,502,True,True,5.713,3440,human
False,False,6650,12752076,229,True,True,2.45,4267,human
False,False,567,13,80,True,False,0.408,3151,bot
False,False,38599,2724,2638,True,False,59.069,3694,human
True,False,38865,1747,1762,True,False,9.96,2706,human
False,False,15161,33384,10966,True,True,7.138,4814,human
False,False,88,2,0,False,False,0.04,3196,bot
False,False,1661,461,293,True,False,0.953,3341,human
False,False,358,9817,106,True,False,2.505,3938,human
False,False,2367,17,61,False,False,0.875,3609,bot
False,False,67,2793744,750,False,True,2.391,4187,human
False,False,1129,77,335,False,False,1.1,4215,human
True,False,62,49,306,False,False,0.116,908,bot
False,False,1,9217,2037,False,False,1.752,3762,bot
False,False,2796,563609,952,False,True,7.304,3942,human
True,False,4444,17,58,False,False,0.095,1617,human
False,False,12725,51,432,False,False,1.073,1483,human
True,False,0,5,0,False,False,1.739,1014,bot
True,False,5826,152,226,False,False,1.234,1395,human
True,False,154,7,25,False,False,0.014,1421,bot
False,False,1182,8637189,50,False,True,11.094,3909,human
True,False,2259,184,129,False,False,2.408,2022,bot
False,False,50831,884,1500,False,False,8.048,3631,human
False,False,49,2070,2579,False,False,7.309,2130,human
False,False,2077,37,54,True,False,0.998,2935,bot
False,False,2205,49,22,True,False,0.838,3767,bot
False,False,582,34,0,False,False,0.233,3756,bot
False,False,1778,842,336,True,False,4.951,2594,human
True,False,99,228,182,False,False,0.902,3460,bot
False,False,10,9,0,False,False,0.041,4056,human
True,False,14,4,0,False,False,0.098,1155,bot
False,False,2401,537,0,True,False,1.716,3391,bot
True,False,45,5,0,False,False,0.073,1444,human
True,False,120,0,0,False,False,0.156,1445,human
False,False,2,350,0,False,False,0.117,3464,human
True,False,9433,46,9,True,False,5.735,1462,human
True,False,8303,1137,4673,False,False,7.597,1710,bot
True,False,30978,548,747,True,False,3.571,1353,human
True,False,0,786,0,False,False,50.64,3304,bot
True,False,4180,459,838,False,False,2.857,2070,bot
False,False,4558,3348989,489,False,True,3.086,4128,human
True,False,2470,7486,2461,True,False,47.68,4212,human
True,False,812,2397,2284,True,False,0.477,2784,human
False,False,846,1692543,25,True,True,0.681,3589,human
True,False,34765,692,675,True,False,6.921,798,human
True,False,1262,5,13,True,False,0.521,3832,bot
False,False,513,2647393,912,True,True,45.138,4925,bot
False,False,209,122,343,True,False,0.129,3186,human
False,False,854,84841,68464,True,False,31.339,3090,bot
True,False,206,373,99,False,False,0.36,2431,human
False,False,1398,126,0,True,False,0.637,3294,human
False,False,31584,851,338,True,False,13.899,3209,human
False,False,2053,68,7,True,False,2.247,3968,human
False,False,10632,173152,271,False,True,4.708,4087,human
True,False,107,80,0,True,False,0.052,2680,human
True,False,32262,1001788,297,True,True,10.298,4054,human
False,False,2829,305,214,False,False,1.463,2959,human
False,False,5232,75,375,True,False,1.061,3618,human
True,False,0,1415,2019,False,False,23.03,2406,bot
False,False,914,230,660,False,False,0.391,1036,bot
True,True,0,2,0,True,False,1.164,1855,bot
True,False,2214,26714,4501,True,False,0.394,3500,human
False,False,375,2986802,413,True,True,1.257,4117,human
False,False,4779,3005500,281,False,True,4.442,3841,human
False,False,702,1585,2644,True,False,0.921,2736,human
True,False,39,0,0,False,False,0.188,1156,bot
False,False,1491,16924267,29,True,True,0.674,3441,human
False,False,0,15,0,False,False,5.617,488,bot
True,False,32935,877,770,True,False,11.387,2381,human
False,False,925,755,197,False,False,5.61,3351,human
False,False,27,914,332,False,False,1.393,4358,bot
False,False,704,17,166,False,False,0.22,3187,bot
False,False,218,115,0,True,False,0.422,4167,human
False,False,3738,1070,1015,True,False,8.656,3253,human
True,False,1536,13,52,False,False,0.14,1163,bot
False,False,5960,110,100,True,False,4.809,4084,human
False,False,1535,4,24,False,False,0.519,4341,bot
True,False,258,1295279,70,False,True,0.201,3136,human
False,False,124,324,463,False,False,0.434,2023,bot
False,False,163,120,24,True,False,1.57,4109,bot
True,False,1242,0,0,False,False,0.765,1622,bot
False,False,22360,19712,2742,True,True,10.167,3283,human
False,False,0,43,1,False,False,3.536,625,bot
False,False,29868,620,747,True,False,0.47,4925,human
False,False,2044,436,1710,False,False,0.717,3518,bot
False,False,10226,564,632,True,False,0.742,2400,human
False,False,0,96,1,False,False,7.728,1911,bot
False,False,48743,1202,321,False,False,12.191,2595,bot
False,False,9,4,0,False,False,0.1,2903,bot
False,False,1279,15,60,False,False,0.563,3245,bot
False,False,7312,40,165,True,False,1.995,2218,human
True,False,784,13,0,False,False,0.404,2730,bot
False,False,47942,3538,1110,True,True,8.624,4191,human
True,False,1378,1,20,False,False,0.699,2912,bot
False,False,7131,779,0,True,False,22.097,2424,human
False,False,55,9399,0,True,True,0.042,3954,human
False,False,4864,283437,310783,True,False,10.105,3696,human
False,False,6721,545,527,False,False,0.703,3405,human
False,False,1907,734,2401,True,False,10.121,4208,human
True,False,1239,9,0,False,False,1.111,1581,bot
True,False,3089,999,2889,True,False,16.952,3336,bot
True,False,2185,14,108,True,False,0.988,3058,bot
False,False,15894,23697,909,False,True,7.538,3589,human
False,False,24141,46696,1426,True,True,4.821,3336,human
True,False,129,37,264,False,False,0.181,2957,human
False,False,1166,116,214,True,False,0.922,3936,human
False,False,46869,1093,172,True,False,26.207,3235,human
False,False,8591,33447,341,True,False,2.336,3948,human
False,False,8664,281968,1381,True,False,2.559,4116,human
False,False,158022,1359,1148,False,False,23.493,3838,human
False,False,826,293553,520,True,True,1.61,3976,human
False,False,301,136,249,False,False,0.127,1891,human
True,False,9261,1007,374,False,True,0.343,3847,human
True,False,144,806543,4,False,False,3.611,3767,human
False,False,958,1920015,224,False,True,0.785,3383,human
False,False,15258,2487,509,True,False,10.828,2018,human
False,False,4354,933578,318,True,False,2.279,3967,human
False,False,24788,1188,556,False,False,9.871,2481,human
False,False,1607,7,45,False,False,0.772,3073,bot
True,False,0,655,757,False,False,1.025,3072,human
True,False,16988,381,593,False,False,5.846,2012,human
False,False,2195,75,251,False,False,0.122,4142,human
False,False,6111,674,176,True,False,17.161,3297,human
False,False,3465,6,0,False,False,1.128,4662,human
True,False,800,28,614,True,False,0.205,1594,human
False,False,567,33931,22509,False,False,18.651,2863,human
True,False,6490,6683,714,True,True,5.516,3533,human
True,False,1,453,0,False,False,2.541,2747,bot
False,False,405,721656,330,False,True,0.275,4143,human
False,False,10767,16645,2523,True,False,9.771,2528,human
False,False,2593,74302,1493,True,True,2.34,3756,human
True,False,7605,84,606,False,False,0.244,4205,human
False,False,1860,579326,476,True,False,22.574,3620,human
False,False,1015,1084,361,True,False,2.217,3157,human
False,False,1631,132,0,True,False,3.198,1471,human
False,False,1373,29,66,True,False,0.577,3794,human
True,False,1650,75,164,True,False,1.319,1904,human
False,False,48681,1501,488,False,False,45.409,4925,bot
True,False,47391,341,370,True,False,8.981,2496,human
False,False,3129,21,157,False,False,0.245,2531,bot
False,False,23829,1411,1807,True,False,8.242,3189,human
False,False,3576,714,387,True,False,10.87,2866,human
False,False,16944,4700,703,True,True,2.792,4187,human
False,False,3314,163081,372,False,True,1.845,4160,human
False,False,2741,71,93,True,False,0.986,3133,human
True,False,612,449,2113,False,False,5.14,3439,human
False,False,4279,18318,15247,True,False,0.666,4160,human
True,False,55510,478,974,False,False,42.167,1878,bot
True,False,1381,2,48,False,False,1.211,1648,bot
False,False,2203,231,242,True,False,1.046,2397,human
True,False,2152,62,0,False,False,1.175,2731,bot
True,False,1477,19,0,False,False,0.555,3887,bot
False,False,3709,3351497,4170,True,True,8.99,4120,human
True,False,1577,121,269,True,False,0.478,2987,human
False,False,11,104,0,False,False,3.87,739,bot
False,False,18068,18587,2874,True,True,4.687,4181,human
True,False,40,20,542,False,False,0.276,1300,human
False,False,9748,575,329,True,False,12.198,2990,human
False,False,57433,2504,802,True,True,2.083,3286,human
True,False,3541,14,40,False,False,2.083,1750,bot
False,False,13135,142624,118717,True,False,39.947,3169,bot
False,False,231,884,0,True,False,3.402,3208,bot
False,False,19864,340,527,True,False,1.083,3317,human
True,False,62,2,0,False,False,0.087,1105,human
False,False,1896,1593,0,False,False,2.013,2976,human
False,False,94311,2009,1988,True,False,30.952,4004,human
False,False,2069,7011,4869,True,False,17.072,3509,bot
False,False,1283,1223701,2341,True,True,5.76,4158,human
False,False,9885,8379,3113,True,True,9.055,4103,human
True,False,25023,950,365,True,False,4.536,1878,human
True,False,70420,1358,233,True,False,6.827,2790,human
True,False,162546,881,3100,True,False,5.173,3491,human
False,False,26939,1226,397,True,False,14.698,3227,bot
True,False,8,422,1,False,False,7.84,1685,bot
True,False,112560,141137,70411,False,False,42.937,1678,human
True,False,19165,330,332,True,False,0.976,3067,bot
False,False,1,18,149,True,False,0.239,2635,bot
False,False,3546,22572,1601,True,False,3.512,4126,human
True,False,0,2052,8,False,False,4.056,1281,bot
False,False,24333,1080,918,True,False,8.766,2705,human
False,False,6626,681,185,True,False,3.0,3483,human
True,False,81,350,670,True,False,0.364,3121,human
True,False,2361,22,152,False,False,1.004,3227,bot
False,False,16262,7399831,30,True,True,5.454,2590,human
False,False,2122,105,201,False,False,1.268,3037,bot
False,False,1265,1770014,330,True,True,0.842,3195,human
False,False,45760,280,273,False,False,15.762,4032,human
True,False,92,8,115,False,False,0.017,1603,bot
False,False,2238,1,25,False,False,1.96,2964,bot
True,True,10,3,0,False,False,0.847,3130,human
False,False,8904,599,989,True,False,3.037,3626,human
False,False,113637,105048,79352,False,False,24.485,2881,bot
True,False,51,0,0,False,False,0.113,1089,human
False,False,152,423,0,True,False,1.074,4033,human
False,False,8431,94,108,False,False,0.724,3432,human
False,False,12396,1598468,188,True,True,5.179,4187,human
False,False,4576,2556480,867,True,True,0.564,4002,human
False,False,3605,60617,8,False,True,0.087,3964,human
False,False,2711,2035,1768,True,False,2.224,4179,human
False,False,4980,2622,373,True,False,34.612,4158,bot
False,False,19638,1845,1185,True,False,3.764,4193,human
True,False,2982,158,131,True,False,0.539,1890,human
True,False,12543,61,520,False,False,0.642,3540,human
False,False,6804,5092,983,True,True,4.835,3273,human
False,False,1781,19,67,False,False,0.598,4052,bot
True,False,0,834,824,False,False,6.135,2689,bot
False,False,5657,82564,32751,False,False,30.747,3984,human
True,False,0,295,0,False,False,0.967,1621,bot
True,False,2788,3,216,False,False,1.602,1313,bot
False,False,2513,886,941,False,False,18.414,1418,bot
True,False,2,204,0,False,False,1.379,1445,bot
False,False,13904,2924,4961,False,False,11.634,1401,human
False,False,0,40,1,False,False,0.994,1406,bot
False,False,4755,47,352,False,False,2.866,919,human
False,False,2014,4140,1052,True,False,1.064,3870,human
True,False,1970,27,28,False,False,1.831,1509,bot
True,False,103,2,0,False,False,0.149,1445,human
False,False,2,185,36,False,False,3.688,1636,bot
True,False,2005,53,213,True,False,3.234,2120,human
True,False,16,0,23,False,False,0.105,1233,bot
True,False,623,14,188,False,False,0.31,2999,human
True,False,1396,10,0,True,False,0.845,2425,bot
True,False,2367,21,44,False,False,1.106,2923,bot
False,False,1736,1589475,892,False,True,1.846,4870,human
True,False,2401,63,72,False,False,1.41,1938,human
False,False,14937,1189,905,True,False,9.552,3285,human
True,False,1126,18288,11,True,False,0.351,2452,human
True,False,223,15,0,False,False,0.01,3792,bot
False,False,27666,571,822,True,False,3.11,3550,human
True,False,3216,42,0,False,False,0.831,2957,bot
False,False,103249,762,399,True,False,29.506,2179,human
True,False,36,184,223,True,False,0.165,2394,human
True,True,19,2,0,False,False,0.006,3549,bot
False,False,12,699544,118,True,True,1.228,3733,human
True,False,27,35,109,True,False,0.092,1056,bot
False,False,36002,972,752,True,False,4.738,3546,human
False,False,38486,318,470,True,False,7.811,2491,human
False,False,14269,50086,739,True,True,4.721,3705,human
False,False,6154,508,439,True,False,0.938,2215,human
False,False,386,941713,212,True,True,0.11,4506,human
False,False,485,829,1458,False,False,62.639,3833,bot
True,False,760,75,118,False,False,0.607,1060,human
False,False,2840,226,0,False,False,1.641,3991,bot
False,False,34390,15548,686,False,True,1.677,4237,human
True,False,183,37,6,True,False,0.333,2204,bot
False,False,10404,673,672,True,False,10.67,2316,human
True,False,277,18,236,False,False,0.046,953,bot
False,False,955,36,201,False,False,0.38,3975,bot
True,False,35176,139669,419,True,False,11.979,3721,human
False,False,1532,276,322,True,False,1.451,4125,human
True,False,61,2,0,False,False,0.247,1160,bot
True,False,6771,1382,678,True,True,4.583,1902,human
True,False,204,8,40,False,False,0.004,2923,bot
False,False,3724,2484925,34,False,True,0.238,3447,human
False,False,12,97644,737,True,True,1.104,4121,human
False,False,5,120,0,False,False,0.18,3863,human
True,False,17796,405,453,True,False,10.876,3025,human
False,False,3393,515,260,True,False,6.048,3669,bot
